10000,196,-21.0
20000,392,-20.333333333333332
30000,589,-21.0
40000,786,-20.75
50000,983,-20.444444444444443
60000,1179,-21.0
70000,1376,-21.0
80000,1573,-20.375
90000,1770,-20.625
100000,1968,-21.0
110000,2166,-21.0
120000,2364,-20.375
130000,2562,-20.125
140000,2761,-19.875
150000,2960,-19.142857142857142
160000,3159,-20.0
170000,3358,-20.625
180000,3557,-20.625
190000,3757,-20.88888888888889
200000,3957,-20.571428571428573
210000,4158,-20.88888888888889
220000,4359,-20.125
230000,4559,-21.0
240000,4761,-20.666666666666668
250000,4962,-20.5
260000,5164,-20.5
270000,5365,-20.77777777777778
280000,5566,-21.0
290000,5764,-20.0
300000,5964,-20.333333333333332
310000,6164,-20.25
320000,6362,-20.75
330000,6562,-20.142857142857142
340000,6763,-20.77777777777778
350000,6963,-21.0
360000,7163,-20.88888888888889
370000,7363,-20.75
380000,7564,-21.0
390000,7766,-21.0
400000,7967,-21.0
410000,8170,-20.625
420000,8372,-21.0
430000,8572,-20.875
440000,8775,-20.625
450000,8978,-21.0
460000,9180,-21.0
470000,9382,-20.875
480000,9584,-21.0
490000,9788,-21.0
500000,9990,-20.875
510000,10193,-21.0
520000,10396,-20.5
530000,10599,-20.75
540000,10801,-20.375
550000,11005,-20.555555555555557
560000,11209,-20.77777777777778
570000,11412,-20.75
580000,11616,-20.88888888888889
590000,11820,-20.88888888888889
600000,12023,-20.875
610000,12228,-20.88888888888889
620000,12432,-20.0
630000,12638,-20.875
640000,12844,-20.77777777777778
650000,13049,-20.625
660000,13254,-21.0
670000,13460,-20.0
680000,13664,-20.75
690000,13870,-20.555555555555557
700000,14076,-20.375
710000,14282,-20.25
720000,14488,-20.285714285714285
730000,14695,-19.714285714285715
740000,14902,-20.75
750000,15108,-20.375
760000,15316,-20.5
770000,15522,-20.444444444444443
780000,15729,-20.666666666666668
790000,15937,-20.75
800000,16146,-19.857142857142858
810000,16352,-20.142857142857142
820000,16560,-20.875
830000,16769,-20.88888888888889
840000,16978,-20.625
850000,17187,-21.0
860000,17396,-20.375
870000,17604,-20.285714285714285
880000,17812,-20.75
890000,18021,-19.714285714285715
